,x,y,gamma1,gamma2
253,0.25325325325325326,0.8902242276906898,1.2779517456497127,1.0588975752348133
254,0.25425425425425424,0.8906681891859114,1.2766083591924253,1.0592535634642066
255,0.2552552552552553,0.891109438256197,1.2752720254316021,1.059610055307886
256,0.25625625625625625,0.891548002653109,1.273942695732018,1.059967048157245
257,0.25725725725725723,0.8919839097357917,1.272620321894747,1.0603245394284018
258,0.25825825825825827,0.8924171864779861,1.2713048561524343,1.0606825265619637
259,0.25925925925925924,0.8928478594747672,1.2699962511646457,1.0610410070227974
260,0.2602602602602603,0.8932759549492695,1.2686944600132473,1.0613999782997947
261,0.26126126126126126,0.8937014987592001,1.2673994361978727,1.06175943790565
262,0.26226226226226224,0.8941245164031797,1.2661111336314275,1.0621193833766338
263,0.26326326326326327,0.8945450330270559,1.2648295066356576,1.0624798122723682
264,0.26426426426426425,0.8949630734300141,1.2635545099367758,1.0628407221756087
265,0.2652652652652653,0.8953786620705645,1.2622860986611362,1.0632021106920262
266,0.26626626626626626,0.8957918230724313,1.2610242283309663,1.0635639754499877
267,0.26726726726726724,0.896202580230294,1.2597688548601542,1.0639263141003477
268,0.2682682682682683,0.8966109570154465,1.258519934550084,1.0642891243162305
269,0.26926926926926925,0.8970169765812916,1.2572774240855278,1.0646524037928262
270,0.2702702702702703,0.8974206617688008,1.2560412805305814,1.0650161502471795
271,0.27127127127127126,0.8978220351117215,1.2548114613246593,1.0653803614179869
272,0.27227227227227224,0.8982211188418863,1.253587924278534,1.06574503506539
273,0.2732732732732733,0.8986179348941964,1.2523706275704234,1.0661101689707788
274,0.27427427427427425,0.899012504911715,1.2511595297421287,1.066475760936588
275,0.2752752752752753,0.8994048502504137,1.2499545896952193,1.0668418087861031
276,0.27627627627627627,0.8997949919841011,1.2487557666872648,1.0672083103632632
277,0.2772772772772773,0.9001829509090427,1.247563020328111,1.067575263532468
278,0.2782782782782783,0.9005687475485681,1.2463763105762025,1.0679426661783873
279,0.27927927927927926,0.9009524021575867,1.245195597734954,1.0683105162057702
280,0.2802802802802803,0.9013339347270088,1.2440208424491601,1.0686788115392587
281,0.28128128128128127,0.9017133649880936,1.2428520057014514,1.069047550123201
282,0.2822822822822823,0.902090712416651,1.241689048808793,1.0694167299214679
283,0.2832832832832833,0.9024659962372896,1.2405319334190283,1.0697863489172712
284,0.28428428428428426,0.9028392354273989,1.2393806215074574,1.0701564051129833
285,0.2852852852852853,0.9032104487212417,1.2382350753734652,1.0705268965299573
286,0.2862862862862863,0.903579654613836,1.2370952576371872,1.0708978212083529
287,0.2872872872872873,0.9039468713648213,1.2359611312362109,1.0712691772069587
288,0.2882882882882883,0.9043121170022307,1.2348326594223256,1.071640962603021
289,0.28928928928928926,0.9046754093262112,1.2337098057582994,1.072013175492072
290,0.2902902902902903,0.9050367659126346,1.2325925341147101,1.0723858139877591
291,0.2912912912912913,0.9053962041166835,1.231480808666799,1.072758876221677
292,0.2922922922922923,0.9057537410763539,1.2303745938913702,1.0731323603432013
293,0.2932932932932933,0.9061093937158544,1.229273854563727,1.073506264519324
294,0.29429429429429427,0.9064631787489905,1.2281785557546423,1.073880586934491
295,0.2952952952952953,0.906815112682509,1.2270886628273625,1.074255325790438
296,0.2962962962962963,0.9071652118192637,1.2260041414346554,1.0746304793060326
297,0.2972972972972973,0.9075134922614633,1.2249249575158854,1.0750060457171153
298,0.2982982982982983,0.907859969913735,1.2238510772941236,1.0753820232763418
299,0.29929929929929927,0.9082046604862479,1.2227824672732963,1.0757584102530295
300,0.3003003003003003,0.9085475794976737,1.2217190942353648,1.076135204933001
301,0.3013013013013013,0.9088887422781314,1.2206609252375349,1.0765124056184354
302,0.3023023023023023,0.9092281639721674,1.2196079276095058,1.0768900106277122
303,0.3033033033033033,0.909565859541491,1.2185600689507488,1.0772680182952672
304,0.30430430430430433,0.909901843767824,1.217517317127811,1.0776464269714416
305,0.3053053053053053,0.9102361312556372,1.2164796402716613,1.0780252350223358
306,0.3063063063063063,0.9105687364348184,1.215447006775063,1.0784044408296654
307,0.3073073073073073,0.9108996735633483,1.2144193852899676,1.0787840427906163
308,0.3083083083083083,0.9112289567298684,1.21339674472496,1.0791640393177024
309,0.30930930930930933,0.9115565998562412,1.212379054242713,1.0795444288386276
310,0.3103103103103103,0.9118826167000214,1.2113662832574776,1.0799252097961403
311,0.3113113113113113,0.9122070208569771,1.2103584014326079,1.080306380647902
312,0.3123123123123123,0.9125298257634223,1.209355378678108,1.0806879398663467
313,0.3133133133133133,0.9128510446986462,1.2083571851482107,1.0810698859385446
314,0.31431431431431434,0.9131706907872272,1.2073637912389827,1.0814522173660717
315,0.3153153153153153,0.9134887770013018,1.2063751675859553,1.0818349326648717
316,0.3163163163163163,0.9138053161627996,1.205391285061784,1.0822180303651292
317,0.3173173173173173,0.9141203209457018,1.204412114773941,1.0826015090111376
318,0.3183183183183183,0.9144338038781556,1.203437628062418,1.0829853671611682
319,0.31931931931931934,0.914745777344632,1.202467796497473,1.083369603387345
320,0.3203203203203203,0.915056253587997,1.2015025918773945,1.083754216275517
321,0.3213213213213213,0.9153652447115755,1.200541986226287,1.084139204425132
322,0.32232232232232233,0.9156727626811846,1.1995859517918908,1.0845245664491145
323,0.3233233233233233,0.9159788193271142,1.1986344610434156,1.0849103009737397
324,0.32432432432432434,0.9162834263460408,1.1976874866694154,1.0852964066385147
325,0.3253253253253253,0.9165865953030057,1.1967450015756644,1.0856828820960553
326,0.3263263263263263,0.9168883376332294,1.1958069788830816,1.0860697260119685
327,0.32732732732732733,0.9171886646440263,1.1948733919256518,1.086456937064734
328,0.3283283283283283,0.9174875875165872,1.1939442142483996,1.0868445139455836
329,0.32932932932932935,0.9177851173077733,1.1930194196053603,1.0872324553583894
330,0.3303303303303303,0.9180812649518785,1.1920989819575865,1.0876207600195478
331,0.3313313313313313,0.9183760412623532,1.191182875471178,1.0880094266578635
332,0.33233233233233234,0.9186694569335193,1.1902710745153304,1.0883984540144385
333,0.3333333333333333,0.9189615225422222,1.1893635536603964,1.0887878408425598
334,0.33433433433433435,0.9192522485494714,1.1884602876759878,1.089177585907588
335,0.3353353353353353,0.9195416453020671,1.1875612515290865,1.08956768798685
336,0.3363363363363363,0.9198297230341748,1.186666420382172,1.089958145869528
337,0.33733733733733734,0.9201164918689169,1.1857757695913793,1.0903489583565524
338,0.3383383383383383,0.9204019618198488,1.184889274704682,1.090740124260495
339,0.33933933933933935,0.9206861427925572,1.1840069114600718,1.0911316424054645
340,0.34034034034034033,0.9209690445860332,1.1831286557837821,1.0915235116270026
341,0.34134134134134136,0.9212506768942288,1.1822544837885263,1.0919157307719767
342,0.34234234234234234,0.9215310493074753,1.1813843717717396,1.0923082986984824
343,0.3433433433433433,0.9218101713138067,1.180518296213863,1.0927012142757377
344,0.34434434434434436,0.9220880523004833,1.17965623377663,1.0930944763839845
345,0.34534534534534533,0.922364701555262,1.1787981613013778,1.0934880839143881
346,0.34634634634634637,0.9226401282677854,1.1779440558073737,1.0938820357689394
347,0.34734734734734735,0.9229143415309018,1.1770938944901677,1.0942763308603551
348,0.3483483483483483,0.9231873503419211,1.1762476547199534,1.0946709681119824
349,0.34934934934934936,0.9234591636039571,1.17540531403995,1.0950659464577028
350,0.35035035035035034,0.9237297901271521,1.174566850164804,1.0954612648418367
351,0.35135135135135137,0.9239992386299313,1.1737322409790085,1.0958569222190488
352,0.35235235235235235,0.9242675177401956,1.172901464535336,1.0962529175542561
353,0.3533533533533533,0.9245346359965576,1.1720744990532865,1.096649249822533
354,0.35435435435435436,0.9248006018494992,1.1712513229175623,1.097045918009022
355,0.35535535535535534,0.9250654236625337,1.1704319146765485,1.0974429211088426
356,0.3563563563563564,0.9253291097133581,1.169616253040814,1.097840258126999
357,0.35735735735735735,0.9255916681949901,1.1688043168816296,1.098237928078296
358,0.35835835835835833,0.9258531072168177,1.1679960852294986,1.0986359299872441
359,0.35935935935935936,0.9261134348057877,1.1671915372727097,1.0990342628879788
360,0.36036036036036034,0.926372658907386,1.1663906523558951,1.0994329258241693
361,0.3613613613613614,0.9266307873867468,1.1655934099786143,1.0998319178489333
362,0.36236236236236236,0.9268878280296563,1.1647997897939484,1.1002312380247563
363,0.36336336336336333,0.9271437885436334,1.1640097716071016,1.1006308854233997
364,0.36436436436436437,0.9273986765588526,1.1632233353740369,1.1010308591258255
365,0.36536536536536535,0.9276524996292373,1.1624404612001071,1.1014311582221084
366,0.3663663663663664,0.9279052652333307,1.1616611293387096,1.1018317818113548
367,0.36736736736736736,0.9281569807753512,1.1608853201899512,1.1022327290016227
368,0.3683683683683684,0.9284076535860635,1.1601130142993363,1.1026339989098417
369,0.36936936936936937,0.9286572909237688,1.1593441923564507,1.1030355906617313
370,0.37037037037037035,0.9289058999752009,1.1585788351936819,1.1034375033917243
371,0.3713713713713714,0.9291534878563875,1.1578169237849325,1.1038397362428871
372,0.37237237237237236,0.9294000616136463,1.157058439244361,1.104242288366843
373,0.3733733733733734,0.9296456282243338,1.1563033628251282,1.1046451589236947
374,0.3743743743743744,0.9298901945978284,1.1555516759181599,1.1050483470819492
